Id,Time[ns],0:I²C: Address/Data
29008,3212394978.00,Address write: 40
29009,3212412464.00,Write
29010,3212420662.00,ACK
29011,3212425956.00,Data write: 00
29012,3212458342.00,ACK
29013,3212465344.00,Start repeat
29014,3212467938.00,Address read: 41
29015,3212485434.00,Read
29016,3212495158.00,ACK
29017,3212500102.00,Data read: 02
29018,3212520108.00,NACK
29019,3212526962.00,Stop
29020,3218322910.00,Start
29021,3218325544.00,Address write: 40
29022,3218343028.00,Write
29023,3218345978.00,ACK
29024,3218351274.00,Data write: 00
29025,3218372944.00,ACK
29026,3218380060.00,Start repeat
29027,3218382656.00,Address read: 41
29028,3218400150.00,Read
29029,3218403640.00,ACK
29030,3218408570.00,Data read: 03
29031,3218428576.00,NACK
29032,3218435386.00,Stop
29033,3219043624.00,Start
29034,3219046258.00,Address write: 40
29035,3219063744.00,Write
29036,3219066688.00,ACK
29037,3219071964.00,Data write: 06
29038,3219093612.00,ACK
29039,3219100624.00,Start repeat
29040,3219103220.00,Address read: 41
29041,3219120714.00,Read
29042,3219124450.00,ACK
29043,3219129360.00,Data read: 0B
29044,3219149368.00,ACK
29045,3219154562.00,Data read: 00
29046,3219174564.00,NACK
29047,3219181270.00,Stop
29048,3219916836.00,Start
29049,3219919472.00,Address write: 40
29050,3219936956.00,Write
29051,3219939872.00,ACK
29052,3219945200.00,Data write: 20
29053,3219967358.00,ACK
29054,3219974386.00,Start repeat
29055,3219976982.00,Address read: 41
29056,3219994476.00,Read
29057,3219998866.00,ACK
29058,3220003798.00,Data read: 6D
29059,3220023806.00,ACK
29060,3220029046.00,Data read: AC
29061,3220049054.00,ACK
29062,3220054224.00,Data read: 01
29063,3220074228.00,ACK
29064,3220079398.00,Data read: 22
29065,3220099404.00,ACK
29066,3220104548.00,Data read: 17
29067,3220124554.00,ACK
29068,3220129724.00,Data read: 00
29069,3220149728.00,ACK
29070,3220154848.00,Data read: 01
29071,3220174852.00,ACK
29072,3220180022.00,Data read: 00
29073,3220200028.00,ACK
29074,3220205146.00,Data read: 00
29075,3220225150.00,ACK
29076,3220230322.00,Data read: 21
29077,3220250326.00,ACK
29078,3220255442.00,Data read: 9B
29079,3220275450.00,NACK
29080,3220282160.00,Stop
29081,3221198718.00,Start
29082,3221201352.00,Address write: 40
29083,3221218838.00,Write
29084,3221221792.00,ACK
29085,3221227108.00,Data write: 02
29086,3221248760.00,ACK
29087,3221253882.00,Data write: 5A
29088,3221275556.00,ACK
29089,3221282038.00,Stop
29090,3222321402.00,Start
29091,3222324036.00,Address write: 40
29092,3222341522.00,Write
29093,3222344476.00,ACK
29094,3222349792.00,Data write: 00
29095,3222371438.00,ACK
29096,3222378402.00,Start repeat
29097,3222380998.00,Address read: 41
29098,3222398492.00,Read
29099,3222401966.00,ACK
29100,3222406888.00,Data read: 00
29101,3222426892.00,NACK
29102,3222433724.00,Stop
29103,3248548428.00,Start
29104,3248551062.00,Address write: 40
29105,3248568548.00,Write
29106,3248571502.00,ACK
29107,3248576792.00,Data write: 20
29108,3248598904.00,ACK
29109,3248604014.00,Data write: 6D
29110,3248626498.00,ACK
29111,3248631536.00,Data write: AC
29112,3248654052.00,ACK
29113,3248659138.00,Data write: 01
29114,3248681624.00,ACK
29115,3248686638.00,Data write: 22
29116,3248709174.00,ACK
29117,3248714238.00,Data write: 18
29118,3248736728.00,ACK
29119,3248741738.00,Data write: 00
29120,3248764276.00,ACK
29121,3248769338.00,Data write: 04
29122,3248791830.00,ACK
29123,3248796836.00,Data write: 02
29124,3248819318.00,ACK
29125,3248824386.00,Data write: 00
29126,3248846872.00,ACK
29127,3248851886.00,Data write: 50
29128,3248874384.00,ACK
29129,3248879436.00,Data write: 00
29130,3248901914.00,ACK
29131,3248906910.00,Data write: 00
29132,3248929420.00,ACK
29133,3248934482.00,Data write: FF
29134,3248956990.00,ACK
29135,3248961982.00,Data write: F7
29136,3248984496.00,ACK
29137,3248989532.00,Data write: C6
29138,3249012028.00,ACK
29139,3249017032.00,Data write: FD
29140,3249039534.00,ACK
29141,3249044584.00,Data write: 30
29142,3249067102.00,ACK
29143,3249072108.00,Data write: 68
29144,3249094612.00,ACK
29145,3249099632.00,Data write: 20
29146,3249122126.00,ACK
29147,3249127132.00,Data write: 43
29148,3249149618.00,ACK
29149,3249154682.00,Data write: 30
29150,3249177168.00,ACK
29151,3249182182.00,Data write: 60
29152,3249204682.00,ACK
29153,3249209728.00,Data write: F8
29154,3249232214.00,ACK
29155,3249237228.00,Data write: BD
29156,3249259724.00,ACK
29157,3249264780.00,Data write: 20
29158,3249287272.00,ACK
29159,3249292280.00,Data write: 00
29160,3249314782.00,ACK
29161,3249319830.00,Data write: 02
29162,3249342334.00,ACK
29163,3249347330.00,Data write: 40
29164,3249369842.00,ACK
29165,3249374904.00,Data write: 5A
29166,3249397394.00,ACK
29167,3249402404.00,Data write: 5A
29168,3249424882.00,ACK
29169,3249429928.00,Data write: 00
29170,3249452410.00,ACK
29171,3249457428.00,Data write: 00
29172,3249479918.00,ACK
29173,3249484976.00,Data write: A5
29174,3249507490.00,ACK
29175,3249512498.00,Data write: A5
29176,3249535022.00,ACK
29177,3249540076.00,Data write: 00
29178,3249562554.00,ACK
29179,3249567526.00,Data write: 00
29180,3249590006.00,ACK
29181,3249595024.00,Data write: B0
29182,3249617538.00,ACK
29183,3249622524.00,Data write: 07
29184,3249645004.00,ACK
29185,3249650024.00,Data write: 10
29186,3249672556.00,ACK
29187,3249677574.00,Data write: 00
29188,3249700086.00,ACK
29189,3249705124.00,Data write: 04
29190,3249727638.00,ACK
29191,3249732624.00,Data write: 18
29192,3249755106.00,ACK
29193,3249760174.00,Data write: 02
29194,3249782656.00,ACK
29195,3249787674.00,Data write: 40
29196,3249810184.00,ACK
29197,3249815222.00,Data write: 08
29198,3249837712.00,ACK
29199,3249842722.00,Data write: 0D
29200,3249865216.00,ACK
29201,3249870272.00,Data write: 02
29202,3249892768.00,ACK
29203,3249897772.00,Data write: 40
29204,3249920276.00,ACK
29205,3249925320.00,Data write: 04
29206,3249947828.00,ACK
29207,3249952820.00,Data write: 0C
29208,3249975334.00,ACK
29209,3249980396.00,Data write: 02
29210,3250002928.00,ACK
29211,3250007920.00,Data write: 40
29212,3250030416.00,ACK
29213,3250035470.00,Data write: 04
29214,3250057950.00,ACK
29215,3250062916.00,Data write: 80
29216,3250085416.00,ACK
29217,3250090468.00,Data write: 00
29218,3250112946.00,ACK
29219,3250117918.00,Data write: 40
29220,3250140432.00,ACK
29221,3250145492.00,Data write: 10
29222,3250167984.00,ACK
29223,3250172992.00,Data write: 18
29224,3250195494.00,ACK
29225,3250200516.00,Data write: 00
29226,3250223048.00,ACK
29227,3250228066.00,Data write: 40
29228,3250250578.00,ACK
29229,3250255616.00,Data write: 06
29230,3250278130.00,ACK
29231,3250283116.00,Data write: 49
29232,3250305594.00,ACK
29233,3250310616.00,Data write: 0A
29234,3250333128.00,ACK
29235,3250338114.00,Data write: 68
29236,3250360598.00,ACK
29237,3250365662.00,Data write: FF
29238,3250388166.00,ACK
29239,3250393164.00,Data write: 23
29240,3250415656.00,ACK
29241,3250420710.00,Data write: 9A
29242,3250443226.00,ACK
29243,3250448214.00,Data write: 43
29244,3250470712.00,ACK
29245,3250475764.00,Data write: 02
29246,3250498242.00,ACK
29247,3250503212.00,Data write: 43
29248,3250525706.00,ACK
29249,3250530762.00,Data write: 0A
29250,3250553280.00,ACK
29251,3250558286.00,Data write: 60
29252,3250580790.00,ACK
29253,3250585810.00,Data write: 0A
29254,3250608300.00,ACK
29255,3250613310.00,Data write: 69
29256,3250635808.00,ACK
29257,3250640860.00,Data write: 02
29258,3250663354.00,ACK
29259,3250668360.00,Data write: 20
29260,3250690860.00,ACK
29261,3250695910.00,Data write: 02
29262,3250718388.00,ACK
29263,3250723384.00,Data write: 42
29264,3250745896.00,ACK
29265,3250750956.00,Data write: FB
29266,3250773444.00,ACK
29267,3250778456.00,Data write: D0
29268,3250800970.00,ACK
29269,3250806008.00,Data write: 4A
29270,3250828514.00,ACK
29271,3250833508.00,Data write: 69
29272,3250856020.00,ACK
29273,3250861080.00,Data write: 82
29274,3250883610.00,ACK
29275,3250888606.00,Data write: 43
29276,3250911094.00,ACK
29277,3250916156.00,Data write: 4A
29278,3250938642.00,ACK
29279,3250943656.00,Data write: 61
29280,3250966168.00,ACK
29281,3250971206.00,Data write: 70
29282,3250993694.00,ACK
29283,3250998706.00,Data write: 47
29284,3251021200.00,ACK
29285,3251026254.00,Data write: 00
29286,3251048750.00,ACK
29287,3251053752.00,Data write: 80
29288,3251076256.00,ACK
29289,3251081304.00,Data write: 00
29290,3251103806.00,ACK
29291,3251108804.00,Data write: 40
29292,3251131312.00,ACK
29293,3251136376.00,Data write: 80
29294,3251158898.00,ACK
29295,3251163900.00,Data write: B5
29296,3251186380.00,ACK
29297,3251191402.00,Data write: 00
29298,3251213910.00,ACK
29299,3251218900.00,Data write: F0
29300,3251241418.00,ACK
29301,3251246476.00,Data write: 09
29302,3251268966.00,ACK
29303,3251273974.00,Data write: F8
29304,3251296514.00,ACK
29305,3251301574.00,Data write: 80
29306,3251324064.00,ACK
29307,3251329074.00,Data write: BD
29308,3251351570.00,ACK
29309,3251356598.00,Data write: 81
29310,3251379078.00,ACK
29311,3251384072.00,Data write: B0
29312,3251406590.00,ACK
29313,3251411650.00,Data write: 00
29314,3251434182.00,ACK
29315,3251439198.00,Data write: 20
29316,3251461688.00,ACK
29317,3251466748.00,Data write: 00
29318,3251489236.00,ACK
29319,3251494246.00,Data write: 90
29320,3251516764.00,ACK
29321,3251521798.00,Data write: 00
29322,3251544290.00,ACK
29323,3251549294.00,Data write: 98
29324,3251571800.00,ACK
29325,3251576848.00,Data write: 00
29326,3251599324.00,ACK
29327,3251604296.00,Data write: 28
29328,3251626786.00,ACK
29329,3251631844.00,Data write: FC
29330,3251654362.00,ACK
29331,3251659368.00,Data write: D0
29332,3251681872.00,ACK
29333,3251686896.00,Data write: 01
29334,3251709380.00,ACK
29335,3251714392.00,Data write: B0
29336,3251736890.00,ACK
29337,3251741944.00,Data write: 70
29338,3251764442.00,ACK
29339,3251769444.00,Data write: 47
29340,3251791952.00,ACK
29341,3251796994.00,Data write: 70
29342,3251819482.00,ACK
29343,3251824494.00,Data write: 47
29344,3251846992.00,ACK
29345,3251852040.00,Data write: 80
29346,3251874542.00,ACK
29347,3251879540.00,Data write: B5
29348,3251902048.00,ACK
29349,3251907090.00,Data write: FF
29350,3251929598.00,ACK
29351,3251934588.00,Data write: F7
29352,3251957106.00,ACK
29353,3251962166.00,Data write: 5E
29354,3251984702.00,ACK
29355,3251989688.00,Data write: FF
29356,3252012168.00,ACK
29357,3252017190.00,Data write: 00
29358,3252039702.00,ACK
29359,3252044688.00,Data write: F0
29360,3252067172.00,ACK
29361,3252072238.00,Data write: 8A
29362,3252094722.00,ACK
29363,3252099738.00,Data write: F9
29364,3252122274.00,ACK
29365,3252127336.00,Data write: 80
29366,3252149826.00,ACK
29367,3252154836.00,Data write: BD
29368,3252177332.00,ACK
29369,3252182388.00,Data write: 00
29370,3252204886.00,ACK
29371,3252209888.00,Data write: 00
29372,3252232396.00,ACK
29373,3252237460.00,Data write: 80
29374,3252259950.00,ACK
29375,3252264960.00,Data write: B5
29376,3252287478.00,ACK
29377,3252292536.00,Data write: 01
29378,3252315030.00,ACK
29379,3252320036.00,Data write: 20
29380,3252342544.00,ACK
29381,3252347586.00,Data write: 00
29382,3252370072.00,ACK
29383,3252375086.00,Data write: 03
29384,3252397580.00,ACK
29385,3252402636.00,Data write: 01
29386,3252425136.00,ACK
29387,3252430134.00,Data write: 68
29388,3252452646.00,ACK
29389,3252457684.00,Data write: 06
29390,3252480196.00,ACK
29391,3252485184.00,Data write: 4A
29392,3252507664.00,ACK
29393,3252512682.00,Data write: 89
29394,3252535178.00,ACK
29395,3252540184.00,Data write: 18
29396,3252562664.00,ACK
29397,3252567680.00,Data write: C9
29398,3252590196.00,ACK
29399,3252595182.00,Data write: 0A
29400,3252617664.00,ACK
29401,3252622732.00,Data write: 02
29402,3252645214.00,ACK
29403,3252650232.00,Data write: 29
29404,3252672764.00,ACK
29405,3252677832.00,Data write: 07
29406,3252700318.00,ACK
29407,3252705328.00,Data write: D8
29408,3252727826.00,ACK
29409,3252732880.00,Data write: 41
29410,3252755378.00,ACK
29411,3252760380.00,Data write: 68
29412,3252782880.00,ACK
29413,3252787930.00,Data write: 04
29414,3252810412.00,ACK
29415,3252815430.00,Data write: 4A
29416,3252837958.00,ACK
29417,3252842980.00,Data write: 11
29418,3252865486.00,ACK
29419,3252870478.00,Data write: 60
29420,3252892994.00,ACK
29421,3252898054.00,Data write: 00
29422,3252920544.00,ACK
29423,3252925554.00,Data write: 68
29424,3252948072.00,ACK
29425,3252953124.00,Data write: 80
29426,3252975642.00,ACK
29427,3252980650.00,Data write: F3
29428,3253003156.00,ACK
29429,3253008176.00,Data write: 08
29430,3253030662.00,ACK
29431,3253035674.00,Data write: 88
29432,3253058170.00,ACK
29433,3253063226.00,Data write: 10
29434,3253085718.00,ACK
29435,3253090726.00,Data write: 68
29436,3253113226.00,ACK
29437,3253118272.00,Data write: 80
29438,3253140772.00,ACK
29439,3253145774.00,Data write: 47
29440,3253168282.00,ACK
29441,3253173346.00,Data write: 80
29442,3253195832.00,ACK
29443,3253200846.00,Data write: BD
29444,3253223340.00,ACK
29445,3253228370.00,Data write: FF
29446,3253250872.00,ACK
29447,3253255870.00,Data write: FF
29448,3253278380.00,ACK
29449,3253283446.00,Data write: FF
29450,3253305952.00,ACK
29451,3253310944.00,Data write: DF
29452,3253333462.00,ACK
29453,3253338522.00,Data write: 10
29454,3253361012.00,ACK
29455,3253366022.00,Data write: 00
29456,3253388498.00,ACK
29457,3253393546.00,Data write: 00
29458,3253416048.00,ACK
29459,3253421046.00,Data write: 20
29460,3253443532.00,ACK
29461,3253448568.00,Data write: 80
29462,3253471080.00,ACK
29463,3253476066.00,Data write: B5
29464,3253498568.00,ACK
29465,3253503620.00,Data write: 00
29466,3253526136.00,ACK
29467,3253531142.00,Data write: F0
29468,3253553664.00,ACK
29469,3253558716.00,Data write: 89
29470,3253581254.00,ACK
29471,3253586266.00,Data write: F8
29472,3253608764.00,ACK
29473,3253613818.00,Data write: 00
29474,3253636312.00,ACK
29475,3253641318.00,Data write: 28
29476,3253663820.00,ACK
29477,3253668864.00,Data write: FB
29478,3253691346.00,ACK
29479,3253696340.00,Data write: D1
29480,3253718854.00,ACK
29481,3253723914.00,Data write: FF
29482,3253746406.00,ACK
29483,3253751414.00,Data write: F7
29484,3253773932.00,ACK
29485,3253778966.00,Data write: 05
29486,3253801484.00,ACK
29487,3253806462.00,Data write: FF
29488,3253828952.00,ACK
29489,3253834012.00,Data write: FF
29490,3253856540.00,ACK
29491,3253861536.00,Data write: F7
29492,3253884022.00,ACK
29493,3253889062.00,Data write: E1
29494,3253911548.00,ACK
29495,3253916560.00,Data write: FF
29496,3253939102.00,ACK
29497,3253944160.00,Data write: FE
29498,3253966650.00,ACK
29499,3253971660.00,Data write: E7
29500,3253994198.00,ACK
29501,3253999260.00,Data write: 80
29502,3254021744.00,ACK
29503,3254026760.00,Data write: B5
29504,3254049252.00,ACK
29505,3254054312.00,Data write: 0F
29506,3254076800.00,ACK
29507,3254081812.00,Data write: 20
29508,3254104328.00,ACK
29509,3254109360.00,Data write: 00
29510,3254131858.00,ACK
29511,3254136860.00,Data write: 02
29512,3254159368.00,ACK
29513,3254164436.00,Data write: 00
29514,3254186914.00,ACK
29515,3254191910.00,Data write: 68
29516,3254214424.00,ACK
29517,3254219460.00,Data write: 02
29518,3254241952.00,ACK
29519,3254246960.00,Data write: 49
29520,3254269462.00,ACK
29521,3254274506.00,Data write: 88
29522,3254297014.00,ACK
29523,3254302008.00,Data write: 42
29524,3254324524.00,ACK
29525,3254329558.00,Data write: 01
29526,3254352072.00,ACK
29527,3254357054.00,Data write: D0
29528,3254379556.00,ACK
29529,3254384604.00,Data write: FF
29530,3254407124.00,ACK
29531,3254412128.00,Data write: F7
29532,3254434632.00,ACK
29533,3254439654.00,Data write: D7
29534,3254462160.00,ACK
29535,3254467154.00,Data write: FF
29536,3254489666.00,ACK
29537,3254494728.00,Data write: 80
29538,3254517218.00,ACK
29539,3254522228.00,Data write: BD
29540,3254544744.00,ACK
29541,3254549806.00,Data write: 23
29542,3254572314.00,ACK
29543,3254577328.00,Data write: 01
29544,3254599838.00,ACK
29545,3254604902.00,Data write: 89
29546,3254627432.00,ACK
29547,3254632428.00,Data write: 67
29548,3254654920.00,ACK
29549,3254659950.00,Data write: 80
29550,3254682446.00,ACK
29551,3254687450.00,Data write: B5
29552,3254709952.00,ACK
29553,3254715002.00,Data write: 00
29554,3254737498.00,ACK
29555,3254742500.00,Data write: F0
29556,3254765004.00,ACK
29557,3254770052.00,Data write: 01
29558,3254792532.00,ACK
29559,3254797548.00,Data write: F8
29560,3254820058.00,ACK
29561,3254825124.00,Data write: 80
29562,3254847626.00,ACK
29563,3254852624.00,Data write: BD
29564,3254875132.00,ACK
29565,3254885746.00,Data write: 70
29566,3254908242.00,ACK
29567,3254913300.00,Data write: 47
29568,3254935816.00,ACK
29569,3254940946.00,Data write: 80
29570,3254963450.00,ACK
29571,3254968496.00,Data write: B5
29572,3254990976.00,ACK
29573,3254996048.00,Data write: 00
29574,3255018548.00,ACK
29575,3255023546.00,Data write: F0
29576,3255046054.00,ACK
29577,3255051122.00,Data write: 09
29578,3255073646.00,ACK
29579,3255078644.00,Data write: F8
29580,3255101132.00,ACK
29581,3255106194.00,Data write: 80
29582,3255128684.00,ACK
29583,3255133694.00,Data write: BD
29584,3255156212.00,ACK
29585,3255161244.00,Data write: 80
29586,3255183738.00,ACK
29587,3255188744.00,Data write: B5
29588,3255211244.00,ACK
29589,3255216296.00,Data write: 00
29590,3255238772.00,ACK
29591,3255243742.00,Data write: F0
29592,3255266240.00,ACK
29593,3255271294.00,Data write: 06
29594,3255293814.00,ACK
29595,3255298816.00,Data write: F8
29596,3255321322.00,ACK
29597,3255326340.00,Data write: 80
29598,3255348828.00,ACK
29599,3255353840.00,Data write: BD
29600,3255376354.00,ACK
29601,3255381416.00,Data write: 80
29602,3255403902.00,ACK
29603,3255408914.00,Data write: B5
29604,3255431404.00,ACK
29605,3255436442.00,Data write: 00
29606,3255458928.00,ACK
29607,3255463938.00,Data write: F0
29608,3255486478.00,ACK
29609,3255491540.00,Data write: 64
29610,3255514042.00,ACK
29611,3255519038.00,Data write: F8
29612,3255541546.00,ACK
29613,3255546588.00,Data write: 80
29614,3255569076.00,ACK
29615,3255574088.00,Data write: BD
29616,3255596606.00,ACK
29617,3255601640.00,Data write: 70
29618,3255624154.00,ACK
29619,3255629140.00,Data write: 47
29620,3255651618.00,ACK
29621,3255656638.00,Data write: 70
29622,3255679118.00,ACK
29623,3255684110.00,Data write: B5
29624,3255706602.00,ACK
29625,3255711634.00,Data write: FF
29626,3255734128.00,ACK
29627,3255739134.00,Data write: F7
29628,3255761676.00,ACK
29629,3255766736.00,Data write: D3
29630,3255789226.00,ACK
29631,3255794234.00,Data write: FE
29632,3255816774.00,ACK
29633,3255821838.00,Data write: 00
29634,3255844322.00,ACK
29635,3255849336.00,Data write: 28
